so_id,sso_id,customer_id,quantity,label_price,discount,amount,paid_time,item_id,option_id,order_date,order_weekday,order_hour,is_weekend,is_night,customer_segment,member_level,customer_group_id,is_multi_order,cluster,year,month
SO_33918,1,Customer_362,1,107.08,0.9053317791649327,96.942926912981,2023-05-27 20:37:32,Item_10,23,2023-05-27,5,20,1,1,0,0,0,False,0,2023,5
SO_33918,2,Customer_362,4,67.72,0.9258522466331769,250.79485656799494,2023-05-27 20:37:32,Item_10,10,2023-05-27,5,20,1,1,0,0,0,False,0,2023,5
SO_33919,0,Customer_350,1,53.18,0.9679845560488596,51.477418690678356,2023-05-27 21:59:49,Item_8,8,2023-05-27,5,21,1,1,0,1,0,False,0,2023,5
SO_33919,1,Customer_350,3,29.53,0.9765268727585864,86.51051565768317,2023-05-27 21:59:49,Item_8,19,2023-05-27,5,21,1,1,0,1,0,False,0,2023,5
SO_33920,0,Customer_447,3,94.12,0.8734692635828829,246.63278126526282,2023-05-27 22:24:03,Item_5,5,2023-05-27,5,22,1,1,0,1,0,False,2,2023,5
SO_33920,1,Customer_447,1,202.94,0.9558372688146888,193.97761533325294,2023-05-27 22:24:03,Item_1,20,2023-05-27,5,22,1,1,0,1,0,False,2,2023,5
SO_33921,0,Customer_467,2,94.12,0.8734692635828829,164.4218541768419,2023-05-27 23:03:16,Item_5,5,2023-05-27,5,23,1,1,1,1,0,False,1,2023,5
SO_33922,1,Customer_417,4,108.78,0.971087394247177,422.5395469848317,2023-05-27 23:58:33,Item_1,1,2023-05-27,5,23,1,1,2,0,0,False,1,2023,5
SO_33922,0,Customer_417,4,202.94,0.9558372688146888,775.9104613330118,2023-05-27 23:58:33,Item_1,20,2023-05-27,5,23,1,1,2,0,0,False,1,2023,5
SO_33923,0,Customer_730,1,179.59,0.9808169979179935,176.14492465609246,2023-05-28 00:05:17,Item_6,6,2023-05-28,6,0,1,1,1,1,1,False,2,2023,5
SO_33923,1,Customer_730,1,176.5,0.9751227175700452,172.10915965111298,2023-05-28 00:05:17,Item_6,15,2023-05-28,6,0,1,1,1,1,1,False,2,2023,5
SO_33925,0,Customer_508,2,202.94,0.9283880300163518,376.81413362303687,2023-05-28 00:42:39,Item_1,20,2023-05-28,6,0,1,1,1,2,1,False,1,2023,5
SO_33925,1,Customer_508,2,108.78,0.8912120208619498,193.8920872587258,2023-05-28 00:42:39,Item_1,1,2023-05-28,6,0,1,1,1,2,1,False,1,2023,5
SO_33924,0,Customer_555,1,108.78,0.8912120208619498,96.9460436293629,2023-05-28 00:43:10,Item_1,1,2023-05-28,6,0,1,1,1,1,1,False,2,2023,5
SO_33926,0,Customer_768,1,123.25,0.9380429441237759,115.61379286325537,2023-05-28 01:29:30,Item_0,0,2023-05-28,6,1,1,1,0,1,1,False,2,2023,5
SO_33928,0,Customer_1385,1,108.78,0.8912120208619498,96.9460436293629,2023-05-28 09:24:00,Item_1,1,2023-05-28,6,9,1,0,1,1,0,False,0,2023,5
SO_33927,0,Customer_1367,2,202.94,0.9283880300163518,376.81413362303687,2023-05-28 09:25:49,Item_1,20,2023-05-28,6,9,1,0,0,1,1,False,0,2023,5
SO_33929,0,Customer_1408,1,202.94,0.9283880300163518,188.40706681151843,2023-05-28 11:17:12,Item_1,20,2023-05-28,6,11,1,0,0,1,0,False,0,2023,5
SO_33929,1,Customer_1408,3,108.78,0.8912120208619498,290.83813088808876,2023-05-28 11:17:12,Item_1,1,2023-05-28,6,11,1,0,0,1,0,False,0,2023,5
SO_33930,0,Customer_1408,1,192.22,0.9124603367749079,175.39312593487278,2023-05-28 11:23:12,Item_0,12,2023-05-28,6,11,1,0,0,1,0,True,0,2023,5
SO_33930,1,Customer_1408,1,345.92,0.9274782182900962,320.8332652709101,2023-05-28 11:23:12,Item_0,14,2023-05-28,6,11,1,0,0,1,0,True,0,2023,5
SO_33931,0,Customer_1066,1,108.78,0.8912120208619498,96.9460436293629,2023-05-28 13:00:48,Item_1,1,2023-05-28,6,13,1,0,1,2,2,False,2,2023,5
SO_33932,0,Customer_534,1,68.59,1.0,68.59,2023-05-28 13:42:59,Item_4,4,2023-05-28,6,13,1,0,1,1,1,False,2,2023,5
SO_33933,0,Customer_259,3,202.94,0.9283880300163518,565.2212004345553,2023-05-28 15:07:55,Item_1,20,2023-05-28,6,15,1,0,1,2,0,False,2,2023,5
SO_33933,1,Customer_259,2,108.78,0.8912120208619498,193.8920872587258,2023-05-28 15:07:55,Item_1,1,2023-05-28,6,15,1,0,1,2,0,False,2,2023,5
SO_33934,0,Customer_938,3,202.94,0.9283880300163518,565.2212004345553,2023-05-28 15:14:11,Item_1,20,2023-05-28,6,15,1,0,0,1,2,False,0,2023,5
SO_33935,0,Customer_306,1,123.25,0.9380429441237759,115.61379286325537,2023-05-28 15:26:11,Item_0,0,2023-05-28,6,15,1,0,1,1,0,False,1,2023,5
SO_33935,1,Customer_306,2,202.94,0.9283880300163518,376.81413362303687,2023-05-28 15:26:11,Item_1,20,2023-05-28,6,15,1,0,1,1,0,False,1,2023,5
SO_33936,0,Customer_1150,2,202.94,0.9283880300163518,376.81413362303687,2023-05-28 16:00:36,Item_1,20,2023-05-28,6,16,1,0,1,0,1,False,1,2023,5
SO_33937,0,Customer_1178,3,108.78,0.8912120208619498,290.83813088808876,2023-05-28 16:18:10,Item_1,1,2023-05-28,6,16,1,0,1,1,1,False,2,2023,5
SO_33938,0,Customer_14,1,202.94,0.9283880300163518,188.40706681151843,2023-05-28 18:43:10,Item_1,20,2023-05-28,6,18,1,0,0,0,0,False,0,2023,5
SO_33939,0,Customer_1178,1,170.82,0.9121148977025328,155.80746682554664,2023-05-28 19:26:46,Item_4,18,2023-05-28,6,19,1,0,1,1,1,True,2,2023,5
SO_33940,0,Customer_741,1,108.78,0.8912120208619498,96.9460436293629,2023-05-28 19:28:56,Item_1,1,2023-05-28,6,19,1,0,1,1,1,False,2,2023,5
SO_33941,0,Customer_741,3,108.78,0.8912120208619498,290.83813088808876,2023-05-28 19:46:07,Item_1,1,2023-05-28,6,19,1,0,1,1,1,True,2,2023,5
SO_33941,1,Customer_741,2,202.94,0.9283880300163518,376.81413362303687,2023-05-28 19:46:07,Item_1,20,2023-05-28,6,19,1,0,1,1,1,True,2,2023,5
SO_33942,0,Customer_1233,3,202.94,0.9283880300163518,565.2212004345553,2023-05-28 20:00:25,Item_1,20,2023-05-28,6,20,1,1,2,0,1,False,1,2023,5
SO_33943,0,Customer_1359,4,169.69,0.912670927637049,619.4845188429234,2023-05-28 20:56:33,Item_10,13,2023-05-28,6,20,1,1,0,1,1,False,0,2023,5
SO_33943,1,Customer_1359,1,107.08,0.9635118174709658,103.17284541479101,2023-05-28 20:56:33,Item_10,23,2023-05-28,6,20,1,1,0,1,1,False,0,2023,5
SO_33944,0,Customer_292,1,108.78,0.8912120208619498,96.9460436293629,2023-05-28 21:32:49,Item_1,1,2023-05-28,6,21,1,1,0,1,0,False,0,2023,5
SO_33944,1,Customer_292,1,202.94,0.9283880300163518,188.40706681151843,2023-05-28 21:32:49,Item_1,20,2023-05-28,6,21,1,1,0,1,0,False,0,2023,5
SO_33945,0,Customer_626,1,169.69,0.912670927637049,154.87112971073086,2023-05-28 22:20:57,Item_10,13,2023-05-28,6,22,1,1,0,0,1,False,2,2023,5
SO_33945,1,Customer_626,1,107.08,0.9635118174709658,103.17284541479101,2023-05-28 22:20:57,Item_10,23,2023-05-28,6,22,1,1,0,0,1,False,2,2023,5
SO_33946,0,Customer_633,5,202.94,0.9283880300163518,942.0353340575923,2023-05-28 22:30:06,Item_1,20,2023-05-28,6,22,1,1,1,0,1,False,1,2023,5
SO_33947,0,Customer_626,1,108.78,0.8912120208619498,96.9460436293629,2023-05-28 22:32:22,Item_1,1,2023-05-28,6,22,1,1,0,0,1,True,2,2023,5
SO_33947,1,Customer_626,5,202.94,0.9283880300163518,942.0353340575923,2023-05-28 22:32:22,Item_1,20,2023-05-28,6,22,1,1,0,0,1,True,2,2023,5
SO_33948,0,Customer_1154,2,169.69,0.912670927637049,309.7422594214617,2023-05-28 23:06:05,Item_10,13,2023-05-28,6,23,1,1,2,1,1,False,1,2023,5
SO_33949,0,Customer_633,3,108.78,0.8912120208619498,290.83813088808876,2023-05-28 23:51:58,Item_1,1,2023-05-28,6,23,1,1,1,0,1,True,1,2023,5
SO_33950,0,Customer_788,5,202.94,0.9283880300163518,942.0353340575923,2023-05-28 23:58:27,Item_1,20,2023-05-28,6,23,1,1,1,0,1,False,1,2023,5
SO_33951,0,Customer_1283,2,108.78,0.8912120208619498,193.8920872587258,2023-05-28 23:58:53,Item_1,1,2023-05-28,6,23,1,1,0,0,1,False,0,2023,5
SO_33952,0,Customer_788,1,49.83,0.9872932603053396,49.19682316101507,2023-05-29 00:05:56,Item_3,3,2023-05-29,0,0,0,1,1,0,1,True,1,2023,5
SO_33953,2,Customer_571,1,202.94,1.0,202.94,2023-05-29 00:46:34,Item_1,20,2023-05-29,0,0,0,1,2,0,1,False,1,2023,5
SO_33953,1,Customer_571,2,179.59,0.9229138646474266,331.4922019040627,2023-05-29 00:46:34,Item_6,6,2023-05-29,0,0,0,1,2,0,1,False,1,2023,5
SO_33953,0,Customer_571,2,176.5,0.8963639371250416,316.4164698051397,2023-05-29 00:46:34,Item_6,15,2023-05-29,0,0,0,1,2,0,1,False,1,2023,5
SO_33954,0,Customer_295,1,49.83,0.9872932603053396,49.19682316101507,2023-05-29 00:56:58,Item_3,3,2023-05-29,0,0,0,1,0,1,0,False,0,2023,5
SO_33954,1,Customer_295,1,86.77,0.9808835126010831,85.11126238839597,2023-05-29 00:56:58,Item_3,17,2023-05-29,0,0,0,1,0,1,0,False,0,2023,5
SO_33955,0,Customer_323,2,170.82,0.8738370068223371,298.53767501078323,2023-05-29 01:24:10,Item_4,18,2023-05-29,0,1,0,1,0,1,0,False,2,2023,5
SO_33955,1,Customer_323,1,68.59,0.8895625677275454,61.015096520432344,2023-05-29 01:24:10,Item_4,4,2023-05-29,0,1,0,1,0,1,0,False,2,2023,5
SO_33956,0,Customer_1499,1,68.59,0.8895625677275454,61.015096520432344,2023-05-29 02:50:26,Item_4,4,2023-05-29,0,2,0,1,1,0,0,False,0,2023,5
SO_33957,0,Customer_155,1,123.25,0.9618084819881381,118.54289540503801,2023-05-29 06:09:28,Item_0,0,2023-05-29,0,6,0,1,0,1,0,False,0,2023,5
SO_33958,1,Customer_1476,3,202.94,1.0,608.8199999999999,2023-05-29 09:49:23,Item_1,20,2023-05-29,0,9,0,0,2,1,1,False,2,2023,5
SO_33958,0,Customer_1476,2,108.78,0.9758748601651578,212.31133457753174,2023-05-29 09:49:23,Item_1,1,2023-05-29,0,9,0,0,2,1,1,False,2,2023,5
SO_33960,0,Customer_1338,1,155.39,0.9353467889590734,145.3435375363504,2023-05-29 12:41:43,Item_2,22,2023-05-29,0,12,0,0,1,0,1,False,2,2023,5
SO_33960,1,Customer_1338,1,77.04,0.9235787140418136,71.15250412978132,2023-05-29 12:41:43,Item_2,2,2023-05-29,0,12,0,0,1,0,1,False,2,2023,5
SO_33960,2,Customer_1338,1,97.89,0.9847218635840972,96.39442322624727,2023-05-29 12:41:43,Item_2,16,2023-05-29,0,12,0,0,1,0,1,False,2,2023,5
SO_33959,0,Customer_705,1,108.78,0.9758748601651578,106.15566728876587,2023-05-29 12:45:23,Item_1,1,2023-05-29,0,12,0,0,1,1,1,False,2,2023,5
SO_33959,1,Customer_705,2,202.94,1.0,405.88,2023-05-29 12:45:23,Item_1,20,2023-05-29,0,12,0,0,1,1,1,False,2,2023,5
SO_33961,0,Customer_786,1,97.89,0.9847218635840972,96.39442322624727,2023-05-29 14:37:12,Item_2,16,2023-05-29,0,14,0,0,1,1,1,False,2,2023,5
SO_33962,0,Customer_919,2,202.94,1.0,405.88,2023-05-29 14:47:59,Item_1,20,2023-05-29,0,14,0,0,1,0,2,False,0,2023,5
SO_33963,0,Customer_401,3,202.94,1.0,608.8199999999999,2023-05-29 15:33:54,Item_1,20,2023-05-29,0,15,0,0,1,2,0,False,2,2023,5
SO_33963,1,Customer_401,2,108.78,0.9758748601651578,212.31133457753174,2023-05-29 15:33:54,Item_1,1,2023-05-29,0,15,0,0,1,2,0,False,2,2023,5
SO_33964,0,Customer_486,1,345.92,1.0,345.92,2023-05-29 15:57:45,Item_0,14,2023-05-29,0,15,0,0,0,0,0,False,2,2023,5
SO_33965,0,Customer_1495,1,192.22,0.9908347766577461,190.45826076915196,2023-05-29 16:12:48,Item_0,12,2023-05-29,0,16,0,0,1,0,1,False,0,2023,5
SO_33965,1,Customer_1495,2,123.25,0.9618084819881381,237.08579081007602,2023-05-29 16:12:48,Item_0,0,2023-05-29,0,16,0,0,1,0,1,False,0,2023,5
SO_33966,0,Customer_1351,1,202.94,1.0,202.94,2023-05-29 16:17:00,Item_1,20,2023-05-29,0,16,0,0,1,2,0,False,2,2023,5
SO_33966,1,Customer_1351,3,108.78,0.9758748601651578,318.4670018662976,2023-05-29 16:17:00,Item_1,1,2023-05-29,0,16,0,0,1,2,0,False,2,2023,5
SO_33967,0,Customer_1045,3,108.78,0.9758748601651578,318.4670018662976,2023-05-29 16:25:32,Item_1,1,2023-05-29,0,16,0,0,1,0,1,False,2,2023,5
SO_33968,1,Customer_1205,2,179.59,0.9229138646474266,331.4922019040627,2023-05-29 16:28:52,Item_6,6,2023-05-29,0,16,0,0,1,1,1,False,2,2023,5
SO_33968,0,Customer_1205,1,176.5,0.8963639371250416,158.20823490256984,2023-05-29 16:28:52,Item_6,15,2023-05-29,0,16,0,0,1,1,1,False,2,2023,5
SO_33969,0,Customer_546,2,202.94,1.0,405.88,2023-05-29 17:15:41,Item_1,20,2023-05-29,0,17,0,0,1,1,1,False,1,2023,5
SO_33970,0,Customer_1215,1,169.69,0.9350851274491413,158.6745952768448,2023-05-29 17:59:53,Item_10,13,2023-05-29,0,17,0,0,1,1,0,False,2,2023,5
SO_33970,1,Customer_1215,5,107.08,0.9091915392567695,486.7811501180744,2023-05-29 17:59:53,Item_10,23,2023-05-29,0,17,0,0,1,1,0,False,2,2023,5
SO_33970,2,Customer_1215,1,67.72,0.9254678663746561,62.672683910891706,2023-05-29 17:59:53,Item_10,10,2023-05-29,0,17,0,0,1,1,0,False,2,2023,5
SO_33971,0,Customer_1217,1,94.37,0.9894520085268468,93.37458604467854,2023-05-29 18:32:54,Item_7,7,2023-05-29,0,18,0,0,0,1,1,False,2,2023,5
SO_33972,0,Customer_480,2,68.59,0.8895625677275454,122.03019304086469,2023-05-29 18:43:10,Item_4,4,2023-05-29,0,18,0,0,1,2,0,False,1,2023,5
SO_33973,0,Customer_1512,5,202.94,1.0,1014.7,2023-05-29 19:38:49,Item_1,20,2023-05-29,0,19,0,0,0,0,1,False,0,2023,5
SO_33974,0,Customer_1208,1,169.69,0.9350851274491413,158.6745952768448,2023-05-29 19:47:15,Item_10,13,2023-05-29,0,19,0,0,0,1,1,False,0,2023,5
SO_33975,0,Customer_1393,3,53.18,0.8939703421635475,142.62402838877236,2023-05-29 20:24:41,Item_8,8,2023-05-29,0,20,0,1,1,1,1,False,0,2023,5
SO_33976,0,Customer_226,3,108.78,0.9758748601651578,318.4670018662976,2023-05-29 21:29:51,Item_1,1,2023-05-29,0,21,0,1,0,1,0,False,2,2023,5
SO_33977,0,Customer_1235,1,202.94,1.0,202.94,2023-05-29 23:33:45,Item_1,20,2023-05-29,0,23,0,1,1,1,0,False,2,2023,5
SO_33978,0,Customer_1333,3,202.94,1.0,608.8199999999999,2023-05-29 23:46:34,Item_1,20,2023-05-29,0,23,0,1,1,1,1,False,2,2023,5
SO_33979,0,Customer_639,2,108.78,0.9988643033409192,217.3129178348504,2023-05-30 00:24:26,Item_1,1,2023-05-30,1,0,0,1,1,1,1,False,1,2023,5
SO_33980,0,Customer_1116,2,108.78,0.9988643033409192,217.3129178348504,2023-05-30 00:46:55,Item_1,1,2023-05-30,1,0,0,1,1,1,1,False,1,2023,5
SO_33981,0,Customer_151,2,202.94,0.9141757233826178,371.0456426065369,2023-05-30 01:17:41,Item_1,20,2023-05-30,1,1,0,1,1,1,0,False,2,2023,5
SO_33981,1,Customer_151,1,108.78,0.9988643033409192,108.6564589174252,2023-05-30 01:17:41,Item_1,1,2023-05-30,1,1,0,1,1,1,0,False,2,2023,5
SO_33982,1,Customer_1475,1,179.59,0.8967734154850958,161.05153768696837,2023-05-30 01:29:54,Item_6,6,2023-05-30,1,1,0,1,0,0,1,False,0,2023,5
SO_33982,0,Customer_1475,2,49.83,0.9811862346947036,97.78502014967415,2023-05-30 01:29:54,Item_3,3,2023-05-30,1,1,0,1,0,0,1,False,0,2023,5
SO_33983,0,Customer_289,3,202.94,0.9141757233826178,556.5684639098052,2023-05-30 03:09:10,Item_1,20,2023-05-30,1,3,0,1,0,0,0,False,0,2023,5
SO_33984,0,Customer_675,1,49.83,0.9811862346947036,48.89251007483708,2023-05-30 08:50:51,Item_3,3,2023-05-30,1,8,0,0,2,1,1,False,1,2023,5
SO_33985,0,Customer_895,2,108.78,0.9988643033409192,217.3129178348504,2023-05-30 09:57:59,Item_1,1,2023-05-30,1,9,0,0,1,1,2,False,2,2023,5
SO_33986,0,Customer_537,1,86.77,0.9839726007010012,85.37930256282587,2023-05-30 12:52:45,Item_3,17,2023-05-30,1,12,0,0,0,1,1,False,0,2023,5
SO_33987,0,Customer_190,1,202.94,0.9141757233826178,185.52282130326844,2023-05-30 13:05:31,Item_1,20,2023-05-30,1,13,0,0,1,1,0,False,2,2023,5
SO_33987,1,Customer_190,4,108.78,0.9988643033409192,434.6258356697008,2023-05-30 13:05:31,Item_1,1,2023-05-30,1,13,0,0,1,1,0,False,2,2023,5
SO_33988,0,Customer_1097,1,202.94,0.9141757233826178,185.52282130326844,2023-05-30 13:20:59,Item_1,20,2023-05-30,1,13,0,0,1,0,1,False,1,2023,5
SO_33989,0,Customer_1200,1,345.92,0.9390188665919421,324.82540633148466,2023-05-30 14:29:02,Item_0,14,2023-05-30,1,14,0,0,1,0,1,False,1,2023,5
SO_33990,0,Customer_444,1,202.94,0.9141757233826178,185.52282130326844,2023-05-30 14:39:08,Item_1,20,2023-05-30,1,14,0,0,0,0,0,False,2,2023,5
SO_33990,1,Customer_444,1,108.78,0.9988643033409192,108.6564589174252,2023-05-30 14:39:08,Item_1,1,2023-05-30,1,14,0,0,0,0,0,False,2,2023,5
SO_33991,0,Customer_427,1,108.78,0.9988643033409192,108.6564589174252,2023-05-30 15:40:15,Item_1,1,2023-05-30,1,15,0,0,1,1,0,False,2,2023,5
SO_33991,1,Customer_427,1,202.94,0.9141757233826178,185.52282130326844,2023-05-30 15:40:15,Item_1,20,2023-05-30,1,15,0,0,1,1,0,False,2,2023,5
SO_33992,0,Customer_61,1,108.78,0.9988643033409192,108.6564589174252,2023-05-30 16:32:32,Item_1,1,2023-05-30,1,16,0,0,1,0,0,False,2,2023,5
SO_33993,0,Customer_1107,1,108.78,0.9988643033409192,108.6564589174252,2023-05-30 17:02:29,Item_1,1,2023-05-30,1,17,0,0,1,1,0,False,2,2023,5
SO_33994,1,Customer_1084,3,108.78,0.9988643033409192,325.9693767522756,2023-05-30 19:50:26,Item_1,1,2023-05-30,1,19,0,0,0,0,1,False,2,2023,5
SO_33994,0,Customer_1084,1,202.94,0.9141757233826178,185.52282130326844,2023-05-30 19:50:26,Item_1,20,2023-05-30,1,19,0,0,0,0,1,False,2,2023,5
SO_33995,0,Customer_1448,2,68.59,1.0,137.18,2023-05-30 22:01:19,Item_4,4,2023-05-30,1,22,0,1,1,2,0,False,2,2023,5
SO_33996,0,Customer_1439,1,345.92,0.9390188665919421,324.82540633148466,2023-05-30 22:38:39,Item_0,14,2023-05-30,1,22,0,1,1,2,0,False,0,2023,5
SO_33996,1,Customer_1439,2,192.22,0.9820221710659071,377.5286034445773,2023-05-30 22:38:39,Item_0,12,2023-05-30,1,22,0,1,1,2,0,False,0,2023,5
SO_33997,0,Customer_1351,4,345.92,0.9390188665919421,1299.3016253259386,2023-05-30 23:09:15,Item_0,14,2023-05-30,1,23,0,1,1,2,0,False,2,2023,5
SO_33997,1,Customer_1351,1,192.22,0.9820221710659071,188.76430172228865,2023-05-30 23:09:15,Item_0,12,2023-05-30,1,23,0,1,1,2,0,False,2,2023,5
SO_33997,2,Customer_1351,1,123.25,0.9691854535281977,119.45210714735038,2023-05-30 23:09:15,Item_0,0,2023-05-30,1,23,0,1,1,2,0,False,2,2023,5
SO_33998,0,Customer_717,4,202.94,0.9466587763247032,768.4597282693411,2023-05-31 00:07:13,Item_1,20,2023-05-31,2,0,0,1,1,0,1,False,1,2023,5
SO_33999,0,Customer_86,2,108.78,0.81446406404652,177.1948017739609,2023-05-31 00:07:20,Item_1,1,2023-05-31,2,0,0,1,0,1,0,False,2,2023,5
SO_34000,0,Customer_1496,1,86.77,0.6498532633424586,56.38776766022513,2023-05-31 00:26:49,Item_3,17,2023-05-31,2,0,0,1,1,1,1,False,2,2023,5
SO_34001,0,Customer_1496,1,86.77,0.6498532633424586,56.38776766022513,2023-05-31 00:48:42,Item_3,17,2023-05-31,2,0,0,1,1,1,1,True,2,2023,5
SO_34002,0,Customer_1552,2,97.89,0.752516756195841,147.32773052802176,2023-05-31 08:39:28,Item_2,16,2023-05-31,2,8,0,0,0,1,1,False,0,2023,5
SO_34003,0,Customer_681,1,86.77,0.6498532633424586,56.38776766022513,2023-05-31 09:15:24,Item_3,17,2023-05-31,2,9,0,0,0,2,1,False,0,2023,5
SO_34003,1,Customer_681,1,49.83,0.6882811253232315,34.297048474856624,2023-05-31 09:15:24,Item_3,3,2023-05-31,2,9,0,0,0,2,1,False,0,2023,5
SO_34004,0,Customer_1097,2,108.78,0.81446406404652,177.1948017739609,2023-05-31 10:12:25,Item_1,1,2023-05-31,2,10,0,0,1,0,1,False,1,2023,5
SO_34005,1,Customer_1539,3,176.5,0.5944929495434356,314.7840167832491,2023-05-31 10:58:36,Item_6,15,2023-05-31,2,10,0,0,0,0,1,False,0,2023,5
SO_34005,0,Customer_1539,1,179.59,0.6455822071330332,115.94010857902143,2023-05-31 10:58:36,Item_6,6,2023-05-31,2,10,0,0,0,0,1,False,0,2023,5
SO_34006,0,Customer_647,2,108.78,0.81446406404652,177.1948017739609,2023-05-31 11:23:14,Item_1,1,2023-05-31,2,11,0,0,0,0,1,False,2,2023,5
SO_34007,0,Customer_885,3,176.5,0.5944929495434356,314.7840167832491,2023-05-31 11:38:14,Item_6,15,2023-05-31,2,11,0,0,0,2,2,False,0,2023,5
SO_34008,0,Customer_147,2,169.69,0.8846946598979646,300.2476736761712,2023-05-31 12:10:04,Item_10,13,2023-05-31,2,12,0,0,1,0,0,False,2,2023,5
SO_34009,0,Customer_737,3,29.53,0.8145559841714616,72.16151463774979,2023-05-31 12:17:39,Item_8,19,2023-05-31,2,12,0,0,0,0,1,False,2,2023,5
SO_34010,0,Customer_1406,2,108.78,0.81446406404652,177.1948017739609,2023-05-31 18:26:36,Item_1,1,2023-05-31,2,18,0,0,0,1,2,False,0,2023,5
SO_34011,0,Customer_826,1,48.32,0.7424476209739743,35.87506904546244,2023-05-31 18:35:30,Item_9,9,2023-05-31,2,18,0,0,1,1,2,False,0,2023,5
SO_34012,0,Customer_579,2,108.78,0.81446406404652,177.1948017739609,2023-05-31 18:39:48,Item_1,1,2023-05-31,2,18,0,0,1,0,1,False,2,2023,5
SO_34013,0,Customer_689,2,108.78,0.81446406404652,177.1948017739609,2023-05-31 18:50:12,Item_1,1,2023-05-31,2,18,0,0,1,1,1,False,1,2023,5
SO_34013,1,Customer_689,3,202.94,0.9466587763247032,576.3447962020057,2023-05-31 18:50:12,Item_1,20,2023-05-31,2,18,0,0,1,1,1,False,1,2023,5
SO_34014,0,Customer_1036,4,108.78,0.81446406404652,354.3896035479218,2023-05-31 19:22:06,Item_1,1,2023-05-31,2,19,0,0,1,0,1,False,1,2023,5
SO_34015,0,Customer_1260,4,202.94,0.9466587763247032,768.4597282693411,2023-05-31 21:32:34,Item_1,20,2023-05-31,2,21,0,1,1,1,0,False,0,2023,5
SO_34015,1,Customer_1260,1,108.78,0.81446406404652,88.59740088698045,2023-05-31 21:32:34,Item_1,1,2023-05-31,2,21,0,1,1,1,0,False,0,2023,5
SO_34016,0,Customer_1160,1,108.78,0.81446406404652,88.59740088698045,2023-05-31 21:46:59,Item_1,1,2023-05-31,2,21,0,1,0,1,0,False,2,2023,5
SO_34017,1,Customer_1390,1,202.94,0.9466587763247032,192.11493206733527,2023-05-31 22:15:59,Item_1,20,2023-05-31,2,22,0,1,1,1,1,False,2,2023,5
SO_34017,0,Customer_1390,1,170.82,0.7039590987855816,120.25029325455304,2023-05-31 22:15:59,Item_4,18,2023-05-31,2,22,0,1,1,1,1,False,2,2023,5
SO_34017,2,Customer_1390,1,108.78,0.81446406404652,88.59740088698045,2023-05-31 22:15:59,Item_1,1,2023-05-31,2,22,0,1,1,1,1,False,2,2023,5
SO_34018,0,Customer_1106,1,49.83,0.6882811253232315,34.297048474856624,2023-05-31 23:53:18,Item_3,3,2023-05-31,2,23,0,1,0,1,0,False,0,2023,5
SO_34019,0,Customer_1258,2,49.83,0.6946871221282077,69.23251859129718,2023-06-01 00:17:08,Item_3,3,2023-06-01,3,0,0,1,1,1,1,False,2,2023,6
SO_34020,0,Customer_677,4,202.94,0.8053364163151174,653.7398893079597,2023-06-01 00:19:46,Item_1,20,2023-06-01,3,0,0,1,1,1,1,False,1,2023,6
SO_34021,0,Customer_1268,2,86.77,0.8976455799160845,155.7774139386373,2023-06-01 00:28:28,Item_3,17,2023-06-01,3,0,0,1,0,1,1,False,0,2023,6
SO_34021,1,Customer_1268,2,49.83,0.6946871221282077,69.23251859129718,2023-06-01 00:28:28,Item_3,3,2023-06-01,3,0,0,1,0,1,1,False,0,2023,6
SO_34022,0,Customer_359,3,169.69,0.8467260887971959,431.04285002398854,2023-06-01 00:34:10,Item_10,13,2023-06-01,3,0,0,1,2,1,0,False,1,2023,6
SO_34023,0,Customer_547,3,155.39,0.7364707896355843,343.3205880044203,2023-06-01 00:37:53,Item_2,22,2023-06-01,3,0,0,1,2,1,1,False,1,2023,6
SO_34023,1,Customer_547,1,77.04,0.8661726602080985,66.7299417424319,2023-06-01 00:37:53,Item_2,2,2023-06-01,3,0,0,1,2,1,1,False,1,2023,6
SO_34023,2,Customer_547,2,97.89,0.8106533805614055,158.70971884631197,2023-06-01 00:37:53,Item_2,16,2023-06-01,3,0,0,1,2,1,1,False,1,2023,6
SO_34024,0,Customer_1033,2,202.94,0.8053364163151174,326.86994465397987,2023-06-01 00:51:19,Item_1,20,2023-06-01,3,0,0,1,1,1,0,False,1,2023,6
SO_34024,1,Customer_1033,3,108.78,0.7678070331864669,250.56614721007165,2023-06-01 00:51:19,Item_1,1,2023-06-01,3,0,0,1,1,1,0,False,1,2023,6
SO_34025,0,Customer_656,2,49.83,0.6946871221282077,69.23251859129718,2023-06-01 01:00:36,Item_3,3,2023-06-01,3,1,0,1,1,0,1,False,1,2023,6
SO_34025,1,Customer_656,1,202.94,0.8053364163151174,163.43497232698994,2023-06-01 01:00:36,Item_1,20,2023-06-01,3,1,0,1,1,0,1,False,1,2023,6
SO_34025,2,Customer_656,4,108.78,0.7678070331864669,334.0881962800955,2023-06-01 01:00:36,Item_1,1,2023-06-01,3,1,0,1,1,0,1,False,1,2023,6
SO_34026,0,Customer_250,1,202.94,0.8053364163151174,163.43497232698994,2023-06-01 01:32:12,Item_1,20,2023-06-01,3,1,0,1,2,0,0,False,1,2023,6
SO_34028,0,Customer_250,1,202.94,0.8053364163151174,163.43497232698994,2023-06-01 01:43:33,Item_1,20,2023-06-01,3,1,0,1,2,0,0,True,1,2023,6
