order_date,sum,count,multiorder_ratio,multiorder_ratio_smooth
2023-11-04,1,38,0.02631578947368421,0.15229665224909755
2023-11-05,2,52,0.038461538461538464,0.12064638530471296
2023-11-06,5,66,0.07575757575757576,0.11345668510030686
2023-11-07,14,96,0.14583333333333334,0.10356601080285292
2023-11-08,7,91,0.07692307692307693,0.13644963831134047
2023-11-09,32,148,0.21621621621621623,0.15833608519778733
2023-11-10,16,110,0.14545454545454545,0.16874909561079776
2023-11-11,217,846,0.2565011820330969,0.16659708095878312
2023-11-12,23,120,0.19166666666666668,0.16413685461795974
2023-11-13,11,74,0.14864864864864866,0.1465036101805916
2023-11-14,17,130,0.13076923076923078,0.13422779076191504
2023-11-15,4,67,0.05970149253731343,0.11525781335807057
2023-11-16,9,97,0.09278350515463918,0.10188246321801454
2023-11-17,5,84,0.05952380952380952,0.08925279396183926
2023-11-18,12,97,0.12371134020618557,0.09231060571530318
2023-11-19,10,102,0.09803921568627451,0.09249262246084378
2023-11-20,5,83,0.060240963855421686,0.09022684699919202
2023-11-21,14,92,0.15217391304347827,0.09684949605881586
2023-11-22,5,82,0.06097560975609756,0.08631930460078936
2023-11-23,6,78,0.07692307692307693,0.08052388298386673
2023-11-24,9,85,0.10588235294117647,0.08057603966252944
2023-11-25,4,80,0.05,0.07074167113250873
2023-11-26,5,87,0.05747126436781609,0.07790388561179638
2023-11-27,4,66,0.06060606060606061,0.0816931997459381
2023-11-28,7,84,0.08333333333333333,0.0691181697339333
2023-11-29,8,72,0.1111111111111111,0.07203567476411439
2023-11-30,9,87,0.10344827586206896,0.08452942788755267
2023-12-01,1,56,0.017857142857142856,0.08852964707764525
2023-12-02,5,71,0.07042253521126761,0.10146960566977778
2023-12-03,10,69,0.14492753623188406,0.09250903219307527
2023-12-04,7,79,0.08860759493670886,0.0928822222214377
2023-12-05,16,92,0.17391304347826086,0.09759512433143426
2023-12-06,3,62,0.04838709677419355,0.09705857168220555
2023-12-07,7,66,0.10606060606060606,0.09459172000166283
2023-12-08,3,59,0.05084745762711865,0.08193349215356158
2023-12-09,3,45,0.06666666666666667,0.06741579403188232
2023-12-10,6,47,0.1276595744680851,0.06050335163556895
2023-12-11,0,44,0.0,0.057596734443237464
2023-12-12,6,83,0.07228915662650602,0.062405246532723536
2023-12-13,0,51,0.0,0.06081794494542194
2023-12-14,6,70,0.08571428571428572,0.048792043002776245
2023-12-15,6,71,0.08450704225352113,0.053804574331097046
2023-12-16,3,54,0.05555555555555555,0.0683222724527763
2023-12-17,2,46,0.043478260869565216,0.07689370102420488
2023-12-18,2,57,0.03508771929824561,0.08681629074975028
2023-12-19,12,69,0.17391304347826086,0.07474385614210441
2023-12-20,3,50,0.06,0.08395020534845361
2023-12-21,9,58,0.15517241379310345,0.08685756625766465
2023-12-22,0,56,0.0,0.08184503492934385
2023-12-23,6,50,0.12,0.07366698109911611
2023-12-24,3,47,0.06382978723404255,0.0724847150892639
2023-12-25,0,46,0.0,0.07205635783931744
2023-12-26,7,60,0.11666666666666667,0.07456262350347785
2023-12-27,3,58,0.05172413793103448,0.07115603009688444
2023-12-28,7,46,0.15217391304347827,0.07691844144440217
2023-12-29,1,57,0.017543859649122806,0.09092404368529852
2023-12-30,5,52,0.09615384615384616,0.08641543172987806
2023-12-31,5,48,0.10416666666666667,0.0847405548825874
2024-01-01,5,51,0.09803921568627451,0.07629046099265531
2024-01-02,4,47,0.0851063829787234,
2024-01-03,2,50,0.04,
2024-01-04,4,43,0.09302325581395349,
