fo_id,so_id,customer_id,address_lon,lo_id,status,processed_time,warehouse_id,player_group_id,address_lat,content,is_open,created_time,fulfilled_time,distance,estimated_cost,time_diff_hours,is_multi_order,multi_order_group,order_in_group,merged_cost
FO_27796,SO_27152,Customer_477,103.68925,LO_26136,fulfilled,2022-10-30 01:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_4': 1},False,2022-10-30 00:45:10,2022-11-01 00:20:40,5.846,5.846,151.0,False,3063,5,4.0922
FO_30160,SO_29426,Customer_477,103.68925,LO_28266,processed,2022-11-14 19:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_3': 2},True,2022-11-14 18:40:10,,5.846,5.846,378.0,False,3063,6,4.0922
FO_30201,SO_29465,Customer_477,103.68925,LO_28305,processed,2022-11-15 15:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_3': 6},True,2022-11-15 14:15:10,,5.846,5.846,20.0,False,3063,7,4.0922
FO_30204,SO_29468,Customer_477,103.68925,LO_28305,processed,2022-11-15 15:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_5': 2},True,2022-11-15 15:00:10,,5.846,5.846,0.0,False,3063,8,4.0922
FO_33946,SO_33174,Customer_477,103.68925,LO_31961,fulfilled,2023-04-27 17:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_4': 2},False,2023-04-27 16:10:10,2023-04-27 21:00:40,5.846,5.846,3914.0,False,3063,9,4.0922
FO_35381,SO_34588,Customer_477,103.68925,LO_33351,fulfilled,2023-06-11 12:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_1': 2},False,2023-06-11 12:00:10,2023-06-12 09:30:40,5.846,5.846,1075.0,False,3063,10,4.0922
FO_38143,SO_37300,Customer_477,103.68925,LO_35984,processed,2023-07-25 21:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_6': 4},True,2023-07-25 20:15:10,,5.846,5.846,1065.0,False,3063,11,4.0922
FO_40642,SO_39743,Customer_477,103.68925,LO_38328,processed,2023-08-23 15:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_5': 1},True,2023-08-23 14:45:10,,5.846,5.846,690.0,False,3063,12,4.0922
FO_40646,SO_39747,Customer_477,103.68925,LO_38333,processed,2023-08-23 16:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_6': 4},True,2023-08-23 15:05:10,,5.846,5.846,1.0,True,3064,0,5.846
FO_40901,SO_40001,Customer_477,103.68925,LO_38572,fulfilled,2023-08-25 23:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,"{'SKU_3': 2, 'SKU_0': 1}",False,2023-08-25 22:15:10,2023-08-28 10:45:40,5.846,5.846,55.0,False,3065,0,5.846
FO_49245,SO_48027,Customer_477,103.68925,LO_46303,processed,2023-11-09 11:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_4': 1},True,2023-11-09 10:10:10,,5.846,5.846,1812.0,False,3065,1,4.0922
FO_49664,SO_48409,Customer_477,103.68925,LO_46668,processed,2023-11-11 12:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_5': 1},True,2023-11-11 12:00:10,,5.846,5.846,49.0,False,3065,2,4.0922
FO_49894,SO_48621,Customer_477,103.68925,LO_46892,processed,2023-11-11 20:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_1': 8},True,2023-11-11 19:25:10,,5.846,5.846,8.0,True,3066,0,5.846
FO_51333,SO_50024,Customer_477,103.68925,LO_48255,fulfilled,2023-12-01 10:00:20,Warehouse_0,IE5405_FY24S2_G13,1.30635,{'SKU_5': 3},False,2023-12-01 09:20:10,2023-12-02 03:45:40,5.846,5.846,470.0,False,3067,0,5.846
FO_7134,SO_6959,Customer_477,103.68925,LO_6796,fulfilled,2021-09-06 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.30635,{'SKU_3': 1},False,2021-09-05 23:30:10,2021-09-09 22:05:40,19.907,19.907,,False,3067,1,13.934899999999999
FO_7375,SO_7189,Customer_477,103.68925,LO_7029,processed,2021-09-09 01:00:20,Warehouse_1,IE5405_FY24S2_G13,1.30635,{'SKU_6': 2},True,2021-09-09 00:45:10,,19.907,19.907,73.0,False,3067,2,13.934899999999999
FO_24869,SO_24306,Customer_477,103.68925,LO_23478,fulfilled,2022-09-25 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.30635,{'SKU_3': 4},False,2022-09-25 21:10:10,2022-09-27 12:10:40,19.907,19.907,9165.0,False,3067,3,13.934899999999999
FO_39733,SO_38855,Customer_477,103.68925,LO_37489,processed,2023-08-14 01:00:20,Warehouse_1,IE5405_FY24S2_G13,1.30635,{'SKU_1': 4},True,2023-08-14 00:35:10,,19.907,19.907,7731.0,False,3067,4,13.934899999999999
FO_49667,SO_48412,Customer_477,103.68925,LO_46704,fulfilled,2023-11-11 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.30635,{'SKU_0': 3},False,2023-11-11 12:15:10,2023-11-16 13:45:40,19.907,19.907,2148.0,False,3067,5,13.934899999999999
FO_49756,SO_48491,Customer_478,103.84474,LO_46766,processed,2023-11-11 16:00:20,Warehouse_0,IE5405_FY24S2_G13,1.35937,{'SKU_15': 2},True,2023-11-11 15:35:10,,12.443,12.443,,False,3067,6,8.710099999999999
FO_171,SO_167,Customer_478,103.84474,LO_169,fulfilled,2021-01-12 02:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_11': 1},False,2021-01-12 01:45:10,2021-01-12 10:55:40,1.7,1.7,,False,3067,7,1.19
FO_6198,SO_6064,Customer_478,103.84474,LO_5936,processed,2021-08-26 02:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_10': 4},True,2021-08-26 01:40:10,,1.7,1.7,5424.0,False,3067,8,1.19
FO_6336,SO_6196,Customer_478,103.84474,LO_6061,fulfilled,2021-08-27 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_2': 3},False,2021-08-27 18:40:10,2021-08-28 15:35:40,1.7,1.7,41.0,False,3067,9,1.19
FO_6478,SO_6331,Customer_478,103.84474,LO_6193,fulfilled,2021-08-29 02:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_3': 8},False,2021-08-29 01:20:10,2021-08-31 12:25:40,1.7,1.7,31.0,False,3067,10,1.19
FO_7650,SO_7444,Customer_478,103.84474,LO_7282,fulfilled,2021-09-12 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_4': 4},False,2021-09-12 18:20:10,2021-09-15 10:20:40,1.7,1.7,353.0,False,3067,11,1.19
FO_8645,SO_8404,Customer_478,103.84474,LO_8208,fulfilled,2021-09-25 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_0': 2},False,2021-09-25 21:40:10,2021-09-28 18:45:40,1.7,1.7,315.0,False,3067,12,1.19
FO_13124,SO_12702,Customer_478,103.84474,LO_12341,processed,2021-11-15 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_0': 3},True,2021-11-15 11:25:10,,1.7,1.7,1214.0,False,3067,13,1.19
FO_13413,SO_12992,Customer_478,103.84474,LO_12617,fulfilled,2021-11-22 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_3': 2},False,2021-11-22 11:00:10,2021-11-22 17:10:40,1.7,1.7,167.0,False,3067,14,1.19
FO_13561,SO_13140,Customer_478,103.84474,LO_12760,fulfilled,2021-11-25 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_3': 6},False,2021-11-25 21:00:10,2021-11-26 09:05:40,1.7,1.7,82.0,False,3067,15,1.19
FO_15473,SO_15042,Customer_478,103.84474,LO_14609,fulfilled,2022-02-24 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_4': 2},False,2022-02-24 09:55:10,2022-02-24 14:15:40,1.7,1.7,2173.0,False,3067,16,1.19
FO_18620,SO_18166,Customer_478,103.84474,LO_17651,fulfilled,2022-07-06 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_1': 2},False,2022-07-06 15:15:10,2022-07-07 01:40:40,1.7,1.7,3174.0,False,3067,17,1.19
FO_19194,SO_18734,Customer_478,103.84474,LO_18194,fulfilled,2022-07-16 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_0': 2},False,2022-07-16 17:00:10,2022-07-17 20:40:40,1.7,1.7,241.0,False,3067,18,1.19
FO_20029,SO_19558,Customer_478,103.84474,LO_18981,fulfilled,2022-07-29 03:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_1': 2},False,2022-07-29 02:05:10,2022-07-29 21:00:40,1.7,1.7,298.0,False,3067,19,1.19
FO_20550,SO_20073,Customer_478,103.84474,LO_19479,fulfilled,2022-08-06 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_1': 1},False,2022-08-05 23:50:10,2022-08-06 18:50:40,1.7,1.7,189.0,False,3067,20,1.19
FO_21155,SO_20675,Customer_478,103.84474,LO_20034,fulfilled,2022-08-14 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_4': 1},False,2022-08-14 10:20:10,2022-08-16 06:25:40,1.7,1.7,203.0,False,3067,21,1.19
FO_22119,SO_21616,Customer_478,103.84474,LO_20943,fulfilled,2022-08-26 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,"{'SKU_13': 3, 'SKU_10': 2}",False,2022-08-26 10:35:10,2022-08-27 00:50:40,1.7,1.7,288.0,False,3067,22,1.19
FO_24103,SO_23562,Customer_478,103.84474,LO_22779,fulfilled,2022-09-17 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_3': 1},False,2022-09-17 19:05:10,2022-09-19 08:55:40,1.7,1.7,537.0,False,3067,23,1.19
FO_31521,SO_30780,Customer_478,103.84474,LO_29576,fulfilled,2022-12-16 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_9': 1},False,2022-12-16 10:45:10,2022-12-16 17:45:40,1.7,1.7,2151.0,False,3067,24,1.19
FO_32589,SO_31843,Customer_478,103.84474,LO_30621,fulfilled,2023-02-01 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,"{'SKU_12': 1, 'SKU_8': 1}",False,2023-02-01 16:10:10,2023-02-01 20:15:40,1.7,1.7,1134.0,False,3067,25,1.19
FO_32853,SO_32105,Customer_478,103.84474,LO_30882,fulfilled,2023-02-16 03:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_4': 1},False,2023-02-16 02:15:10,2023-02-16 20:40:40,1.7,1.7,346.0,False,3067,26,1.19
FO_33019,SO_32267,Customer_478,103.84474,LO_31047,fulfilled,2023-02-26 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_1': 3},False,2023-02-26 19:50:10,2023-02-26 22:05:40,1.7,1.7,257.0,False,3067,27,1.19
FO_35251,SO_34460,Customer_478,103.84474,LO_33223,processed,2023-06-08 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_0': 1},True,2023-06-08 10:45:10,,1.7,1.7,2439.0,False,3067,28,1.19
FO_35429,SO_34636,Customer_478,103.84474,LO_33398,fulfilled,2023-06-12 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,"{'SKU_6': 1, 'SKU_15': 1}",False,2023-06-12 12:45:10,2023-06-13 07:35:40,1.7,1.7,98.0,False,3067,29,1.19
FO_37462,SO_36635,Customer_478,103.84474,LO_35335,fulfilled,2023-07-16 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_1': 1},False,2023-07-16 09:15:10,2023-07-18 20:50:40,1.7,1.7,813.0,False,3067,30,1.19
FO_37854,SO_37014,Customer_478,103.84474,LO_35709,fulfilled,2023-07-22 02:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_1': 8},False,2023-07-22 01:35:10,2023-07-22 19:00:40,1.7,1.7,136.0,False,3067,31,1.19
FO_39901,SO_39016,Customer_478,103.84474,LO_37644,processed,2023-08-15 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_6': 2},True,2023-08-15 15:15:10,,1.7,1.7,590.0,False,3067,32,1.19
FO_40695,SO_39796,Customer_478,103.84474,LO_38381,processed,2023-08-24 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_5': 1},True,2023-08-23 23:20:10,,1.7,1.7,200.0,False,3067,33,1.19
FO_42243,SO_41271,Customer_478,103.84474,LO_39814,processed,2023-09-07 03:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_3': 3},True,2023-09-07 02:20:10,,1.7,1.7,339.0,False,3067,34,1.19
FO_43964,SO_42955,Customer_478,103.84474,LO_41403,fulfilled,2023-09-23 19:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_3': 1},False,2023-09-23 18:55:10,2023-09-25 22:40:40,1.7,1.7,400.0,False,3067,35,1.19
FO_43966,SO_42957,Customer_478,103.84474,LO_41407,fulfilled,2023-09-23 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_0': 2},False,2023-09-23 19:20:10,2023-09-26 02:45:40,1.7,1.7,1.0,True,3068,0,1.7
FO_45816,SO_44733,Customer_478,103.84474,LO_43125,processed,2023-10-12 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,"{'SKU_6': 3, 'SKU_15': 3}",True,2023-10-12 16:15:10,,1.7,1.7,453.0,False,3069,0,1.7
FO_49755,SO_48491,Customer_478,103.84474,LO_46784,processed,2023-11-11 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.35937,{'SKU_6': 2},True,2023-11-11 15:35:10,,1.7,1.7,719.0,False,3069,1,1.19
FO_2788,SO_2744,Customer_479,103.81561,LO_2719,processed,2021-06-22 17:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36003,{'SKU_15': 3},True,2021-06-22 16:05:10,,9.508,9.508,,False,3069,2,6.655599999999999
FO_18896,SO_18440,Customer_479,103.81561,LO_17911,fulfilled,2022-07-11 22:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36003,{'SKU_5': 1},False,2022-07-11 21:25:10,2022-07-14 01:35:40,9.508,9.508,9221.0,False,3069,3,6.655599999999999
FO_32600,SO_31854,Customer_479,103.81561,LO_30631,fulfilled,2023-02-02 00:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36003,{'SKU_4': 2},False,2023-02-02 00:00:10,2023-02-02 19:35:40,9.508,9.508,4922.0,False,3069,4,6.655599999999999
FO_44480,SO_43443,Customer_479,103.81561,LO_41878,fulfilled,2023-09-29 01:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36003,{'SKU_3': 1},False,2023-09-29 00:30:10,2023-09-30 00:10:40,9.508,9.508,5737.0,False,3069,5,6.655599999999999
FO_49292,SO_48072,Customer_479,103.81561,LO_46343,processed,2023-11-09 19:00:20,Warehouse_0,IE5405_FY24S2_G13,1.36003,{'SKU_3': 4},True,2023-11-09 18:25:10,,9.508,9.508,1002.0,False,3069,6,6.655599999999999
FO_16,SO_17,Customer_479,103.81561,LO_16,fulfilled,2021-01-01 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_5': 2},False,2021-01-01 21:50:10,2021-01-02 09:55:40,4.94,4.94,,False,3069,7,3.458
FO_1035,SO_1018,Customer_479,103.81561,LO_1017,fulfilled,2021-03-31 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_0': 3},False,2021-03-31 10:15:10,2021-03-31 14:35:40,4.94,4.94,2125.0,False,3069,8,3.458
FO_1402,SO_1379,Customer_479,103.81561,LO_1381,fulfilled,2021-05-02 08:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_3': 4},False,2021-05-02 08:00:10,2021-05-02 12:05:40,4.94,4.94,765.0,False,3069,9,3.458
FO_2787,SO_2744,Customer_479,103.81561,LO_2721,fulfilled,2021-06-22 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,"{'SKU_6': 3, 'SKU_3': 2}",False,2021-06-22 16:05:10,2021-06-23 10:35:40,4.94,4.94,1233.0,False,3069,10,3.458
FO_3403,SO_3352,Customer_479,103.81561,LO_3304,fulfilled,2021-07-08 18:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 6},False,2021-07-08 17:35:10,2021-07-08 21:40:40,4.94,4.94,385.0,False,3069,11,3.458
FO_3903,SO_3839,Customer_479,103.81561,LO_3777,fulfilled,2021-07-20 01:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_9': 1},False,2021-07-20 00:30:10,2021-07-20 18:10:40,4.94,4.94,271.0,False,3069,12,3.458
FO_5675,SO_5553,Customer_479,103.81561,LO_5437,fulfilled,2021-08-18 16:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 1},False,2021-08-18 15:50:10,2021-08-19 23:30:40,4.94,4.94,711.0,False,3069,13,3.458
FO_8680,SO_8438,Customer_479,103.81561,LO_8241,fulfilled,2021-09-26 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_5': 1},False,2021-09-26 12:15:10,2021-09-29 12:00:40,4.94,4.94,933.0,False,3069,14,3.458
FO_8681,SO_8440,Customer_479,103.81561,LO_8241,fulfilled,2021-09-26 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 1},False,2021-09-26 12:20:10,2021-09-29 12:00:40,4.94,4.94,0.0,False,3069,15,3.458
FO_10782,SO_10461,Customer_479,103.81561,LO_10182,fulfilled,2021-10-24 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_0': 3},False,2021-10-24 20:25:10,2021-10-26 13:35:40,4.94,4.94,680.0,False,3069,16,3.458
FO_11939,SO_11583,Customer_479,103.81561,LO_11233,processed,2021-11-04 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_4': 2},True,2021-11-04 10:30:10,,4.94,4.94,254.0,False,3069,17,3.458
FO_12112,SO_11746,Customer_479,103.81561,LO_11394,fulfilled,2021-11-06 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_5': 1},False,2021-11-06 12:15:10,2021-11-07 19:00:40,4.94,4.94,50.0,False,3069,18,3.458
FO_12113,SO_11747,Customer_479,103.81561,LO_11394,fulfilled,2021-11-06 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 1},False,2021-11-06 12:25:10,2021-11-07 19:00:40,4.94,4.94,0.0,False,3069,19,3.458
FO_13057,SO_12636,Customer_479,103.81561,LO_12281,fulfilled,2021-11-13 23:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_3': 2},False,2021-11-13 22:15:10,2021-11-18 04:45:40,4.94,4.94,178.0,False,3069,20,3.458
FO_13071,SO_12650,Customer_479,103.81561,LO_12293,fulfilled,2021-11-14 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_2': 3},False,2021-11-14 11:05:10,2021-11-18 10:00:40,4.94,4.94,13.0,False,3069,21,3.458
FO_13091,SO_12671,Customer_479,103.81561,LO_12312,fulfilled,2021-11-14 20:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_9': 1},False,2021-11-14 19:45:10,2021-11-18 20:35:40,4.94,4.94,8.0,True,3070,0,4.94
FO_16029,SO_15596,Customer_479,103.81561,LO_15155,fulfilled,2022-04-10 12:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 6},False,2022-04-10 11:45:10,2022-04-10 14:05:40,4.94,4.94,3520.0,False,3071,0,4.94
FO_16502,SO_16071,Customer_479,103.81561,LO_15628,fulfilled,2022-05-11 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,"{'SKU_2': 1, 'SKU_14': 1}",False,2022-05-11 16:20:10,2022-05-11 18:50:40,4.94,4.94,749.0,False,3071,1,3.458
FO_17416,SO_16974,Customer_479,103.81561,LO_16515,fulfilled,2022-06-11 07:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_0': 3},False,2022-06-11 07:00:10,2022-06-12 02:30:40,4.94,4.94,734.0,False,3071,2,3.458
FO_19563,SO_19100,Customer_479,103.81561,LO_18544,fulfilled,2022-07-22 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,"{'SKU_6': 1, 'SKU_15': 1}",False,2022-07-22 21:50:10,2022-07-23 09:55:40,4.94,4.94,999.0,False,3071,3,3.458
FO_21547,SO_21054,Customer_479,103.81561,LO_20401,fulfilled,2022-08-19 05:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_5': 1},False,2022-08-19 04:25:10,2022-08-20 03:50:40,4.94,4.94,655.0,False,3071,4,3.458
FO_22174,SO_21670,Customer_479,103.81561,LO_20993,fulfilled,2022-08-27 02:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,"{'SKU_3': 2, 'SKU_1': 2}",False,2022-08-27 01:50:10,2022-08-28 08:40:40,4.94,4.94,189.0,False,3071,5,3.458
FO_22563,SO_22048,Customer_479,103.81561,LO_21362,processed,2022-08-31 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 1},True,2022-08-31 10:15:10,,4.94,4.94,105.0,False,3071,6,3.458
FO_23294,SO_22763,Customer_479,103.81561,LO_22025,processed,2022-09-08 04:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_10': 3},True,2022-09-08 03:35:10,,4.94,4.94,185.0,False,3071,7,3.458
FO_23357,SO_22826,Customer_479,103.81561,LO_22089,fulfilled,2022-09-09 01:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 3},False,2022-09-08 23:20:10,2022-09-09 15:30:40,4.94,4.94,21.0,False,3071,8,3.458
FO_26131,SO_25537,Customer_479,103.81561,LO_24623,fulfilled,2022-10-08 23:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_0': 2},False,2022-10-08 22:10:10,2022-10-11 00:05:40,4.94,4.94,718.0,False,3071,9,3.458
FO_26506,SO_25911,Customer_479,103.81561,LO_24967,fulfilled,2022-10-14 10:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_11': 1},False,2022-10-14 09:15:10,2022-10-15 00:05:40,4.94,4.94,131.0,False,3071,10,3.458
FO_26712,SO_26109,Customer_479,103.81561,LO_25152,fulfilled,2022-10-16 22:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,"{'SKU_1': 2, 'SKU_4': 6}",False,2022-10-16 22:00:10,2022-10-19 00:15:40,4.94,4.94,60.0,False,3071,11,3.458
FO_27136,SO_26518,Customer_479,103.81561,LO_25535,fulfilled,2022-10-21 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_7': 1},False,2022-10-21 12:45:10,2022-10-22 09:05:40,4.94,4.94,111.0,False,3071,12,3.458
FO_32595,SO_31849,Customer_479,103.81561,LO_30629,fulfilled,2023-02-01 23:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,"{'SKU_6': 4, 'SKU_15': 2}",False,2023-02-01 22:20:10,2023-02-02 16:45:40,4.94,4.94,2482.0,False,3071,13,3.458
FO_32830,SO_32082,Customer_479,103.81561,LO_30860,fulfilled,2023-02-15 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 2},False,2023-02-14 23:35:10,2023-02-15 12:20:40,4.94,4.94,313.0,False,3071,14,3.458
FO_32940,SO_32189,Customer_479,103.81561,LO_30968,fulfilled,2023-02-21 17:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_5': 3},False,2023-02-21 16:10:10,2023-02-21 20:35:40,4.94,4.94,161.0,False,3071,15,3.458
FO_33726,SO_32959,Customer_479,103.81561,LO_31745,fulfilled,2023-04-14 11:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_0': 1},False,2023-04-14 10:15:10,2023-04-14 12:55:40,4.94,4.94,1242.0,False,3071,16,3.458
FO_38158,SO_37315,Customer_479,103.81561,LO_36006,processed,2023-07-26 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 1},True,2023-07-25 23:15:10,,4.94,4.94,2461.0,False,3071,17,3.458
FO_44852,SO_43804,Customer_479,103.81561,LO_42225,processed,2023-10-02 18:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_3': 2},True,2023-10-02 17:15:10,,4.94,4.94,1650.0,False,3071,18,3.458
FO_46478,SO_45375,Customer_479,103.81561,LO_43737,processed,2023-10-19 13:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_1': 2},True,2023-10-19 12:40:10,,4.94,4.94,403.0,False,3071,19,3.458
FO_50150,SO_48862,Customer_479,103.81561,LO_47141,processed,2023-11-13 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_11': 5},True,2023-11-12 23:25:10,,4.94,4.94,587.0,False,3071,20,3.458
FO_50701,SO_49395,Customer_479,103.81561,LO_47660,fulfilled,2023-11-20 21:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_3': 2},False,2023-11-20 20:10:10,2023-11-22 21:55:40,4.94,4.94,189.0,False,3071,21,3.458
FO_50715,SO_49409,Customer_479,103.81561,LO_47672,fulfilled,2023-11-21 03:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_11': 2},False,2023-11-21 02:15:10,2023-11-23 07:05:40,4.94,4.94,6.0,True,3072,0,4.94
FO_52025,SO_50713,Customer_479,103.81561,LO_48916,fulfilled,2023-12-15 15:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_9': 1},False,2023-12-15 14:35:10,2023-12-15 19:35:40,4.94,4.94,588.0,False,3073,0,4.94
FO_52265,SO_50954,Customer_479,103.81561,LO_49142,fulfilled,2023-12-21 00:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_4': 2},False,2023-12-20 23:25:10,2023-12-21 17:15:40,4.94,4.94,129.0,False,3073,1,3.458
FO_52319,SO_51008,Customer_479,103.81561,LO_49193,fulfilled,2023-12-22 02:00:20,Warehouse_1,IE5405_FY24S2_G13,1.36003,{'SKU_3': 1},False,2023-12-22 01:35:10,2023-12-22 13:05:40,4.94,4.94,26.0,False,3073,2,3.458
FO_1737,SO_1712,Customer_48,103.72185,LO_1711,fulfilled,2021-05-25 12:00:20,Warehouse_0,IE5405_FY24S2_G13,1.32644,{'SKU_1': 2},False,2021-05-25 12:00:10,2021-05-25 16:45:40,2.142,2.142,,False,3073,3,1.4993999999999998
FO_2327,SO_2283,Customer_48,103.72185,LO_2289,fulfilled,2021-06-13 12:00:20,Warehouse_0,IE5405_FY24S2_G13,1.32644,{'SKU_1': 2},False,2021-06-13 11:55:10,2021-06-13 22:20:40,2.142,2.142,456.0,False,3073,4,1.4993999999999998
FO_6302,SO_6166,Customer_48,103.72185,LO_6028,fulfilled,2021-08-27 11:00:20,Warehouse_0,IE5405_FY24S2_G13,1.32644,{'SKU_1': 2},False,2021-08-27 10:45:10,2021-08-28 03:50:40,2.142,2.142,1799.0,False,3073,5,1.4993999999999998
