customer_id,multi_order_count,total_order_count,multi_order_ratio,customer_segment
Customer_638,5,43,0.11627906976744186,Medium
Customer_639,7,46,0.15217391304347827,Medium
Customer_64,4,40,0.1,Medium
Customer_640,13,66,0.19696969696969696,Medium
Customer_641,3,32,0.09375,Low
Customer_642,3,36,0.08333333333333333,Low
Customer_643,5,60,0.08333333333333333,Low
Customer_644,8,51,0.1568627450980392,Medium
Customer_645,3,42,0.07142857142857142,Low
Customer_646,4,35,0.11428571428571428,Medium
Customer_647,2,34,0.058823529411764705,Low
Customer_648,7,43,0.16279069767441862,Medium
Customer_649,5,33,0.15151515151515152,Medium
Customer_65,3,39,0.07692307692307693,Low
Customer_650,7,38,0.18421052631578946,Medium
Customer_651,5,43,0.11627906976744186,Medium
Customer_652,5,43,0.11627906976744186,Medium
Customer_653,9,43,0.20930232558139536,High
Customer_654,24,105,0.22857142857142856,High
Customer_655,6,31,0.1935483870967742,Medium
Customer_656,14,74,0.1891891891891892,Medium
Customer_657,3,43,0.06976744186046512,Low
Customer_658,5,38,0.13157894736842105,Medium
Customer_659,6,50,0.12,Medium
Customer_66,4,38,0.10526315789473684,Medium
Customer_660,5,47,0.10638297872340426,Medium
Customer_661,14,59,0.23728813559322035,High
Customer_662,9,51,0.17647058823529413,Medium
Customer_663,11,58,0.1896551724137931,Medium
Customer_664,7,45,0.15555555555555556,Medium
Customer_665,2,29,0.06896551724137931,Low
Customer_666,8,43,0.18604651162790697,Medium
Customer_667,19,62,0.3064516129032258,Very High
Customer_668,6,44,0.13636363636363635,Medium
Customer_669,4,34,0.11764705882352941,Medium
Customer_67,0,26,0.0,Low
Customer_670,6,43,0.13953488372093023,Medium
Customer_671,4,49,0.08163265306122448,Low
Customer_672,8,44,0.18181818181818182,Medium
Customer_673,1,17,0.058823529411764705,Low
Customer_674,1,41,0.024390243902439025,Low
Customer_675,13,53,0.24528301886792453,High
Customer_676,3,34,0.08823529411764706,Low
Customer_677,8,51,0.1568627450980392,Medium
Customer_678,4,34,0.11764705882352941,Medium
Customer_679,7,61,0.11475409836065574,Medium
Customer_68,1,29,0.034482758620689655,Low
Customer_680,10,42,0.23809523809523808,High
Customer_681,0,35,0.0,Low
Customer_682,4,34,0.11764705882352941,Medium
Customer_683,3,22,0.13636363636363635,Medium
Customer_684,5,28,0.17857142857142858,Medium
Customer_685,3,40,0.075,Low
Customer_686,11,66,0.16666666666666666,Medium
Customer_687,6,39,0.15384615384615385,Medium
Customer_688,4,36,0.1111111111111111,Medium
Customer_689,8,42,0.19047619047619047,Medium
Customer_69,9,49,0.1836734693877551,Medium
Customer_690,10,51,0.19607843137254902,Medium
Customer_691,6,45,0.13333333333333333,Medium
Customer_692,5,50,0.1,Medium
Customer_693,3,46,0.06521739130434782,Low
Customer_694,2,23,0.08695652173913043,Low
Customer_695,5,39,0.1282051282051282,Medium
Customer_696,4,46,0.08695652173913043,Low
Customer_697,5,43,0.11627906976744186,Medium
Customer_698,6,51,0.11764705882352941,Medium
Customer_699,2,26,0.07692307692307693,Low
Customer_7,1,19,0.05263157894736842,Low
Customer_70,4,46,0.08695652173913043,Low
Customer_700,2,24,0.08333333333333333,Low
Customer_701,5,32,0.15625,Medium
Customer_702,8,57,0.14035087719298245,Medium
Customer_703,20,60,0.3333333333333333,Very High
Customer_704,6,38,0.15789473684210525,Medium
Customer_705,6,34,0.17647058823529413,Medium
Customer_706,5,42,0.11904761904761904,Medium
Customer_707,5,41,0.12195121951219512,Medium
Customer_708,11,46,0.2391304347826087,High
Customer_709,5,39,0.1282051282051282,Medium
Customer_71,1,37,0.02702702702702703,Low
Customer_710,8,50,0.16,Medium
Customer_711,1,30,0.03333333333333333,Low
Customer_712,3,26,0.11538461538461539,Medium
Customer_713,13,63,0.20634920634920634,High
Customer_714,3,21,0.14285714285714285,Medium
Customer_715,5,41,0.12195121951219512,Medium
Customer_716,14,49,0.2857142857142857,High
Customer_717,8,52,0.15384615384615385,Medium
Customer_718,10,65,0.15384615384615385,Medium
Customer_719,3,35,0.08571428571428572,Low
Customer_72,5,34,0.14705882352941177,Medium
Customer_720,7,36,0.19444444444444445,Medium
Customer_721,4,44,0.09090909090909091,Low
Customer_722,5,31,0.16129032258064516,Medium
Customer_723,9,60,0.15,Medium
Customer_724,5,32,0.15625,Medium
Customer_725,3,33,0.09090909090909091,Low
Customer_726,3,24,0.125,Medium
Customer_727,4,39,0.10256410256410256,Medium
Customer_728,14,67,0.208955223880597,High
Customer_729,7,44,0.1590909090909091,Medium
Customer_73,9,49,0.1836734693877551,Medium
Customer_730,4,38,0.10526315789473684,Medium
Customer_731,3,31,0.0967741935483871,Low
Customer_732,4,29,0.13793103448275862,Medium
Customer_733,9,53,0.16981132075471697,Medium
Customer_734,11,45,0.24444444444444444,High
Customer_735,9,47,0.19148936170212766,Medium
Customer_736,4,24,0.16666666666666666,Medium
Customer_737,3,42,0.07142857142857142,Low
Customer_738,8,47,0.1702127659574468,Medium
Customer_739,4,41,0.0975609756097561,Low
Customer_74,1,37,0.02702702702702703,Low
Customer_740,13,52,0.25,High
Customer_741,7,45,0.15555555555555556,Medium
Customer_742,6,56,0.10714285714285714,Medium
Customer_743,2,27,0.07407407407407407,Low
Customer_744,1,19,0.05263157894736842,Low
Customer_745,3,35,0.08571428571428572,Low
Customer_746,12,56,0.21428571428571427,High
Customer_747,16,65,0.24615384615384617,High
Customer_748,2,29,0.06896551724137931,Low
Customer_749,10,49,0.20408163265306123,High
Customer_75,10,53,0.18867924528301888,Medium
Customer_750,6,52,0.11538461538461539,Medium
Customer_751,3,26,0.11538461538461539,Medium
Customer_752,4,45,0.08888888888888889,Low
Customer_753,12,63,0.19047619047619047,Medium
Customer_754,3,32,0.09375,Low
Customer_755,3,36,0.08333333333333333,Low
Customer_756,3,39,0.07692307692307693,Low
Customer_757,4,37,0.10810810810810811,Medium
Customer_758,6,39,0.15384615384615385,Medium
Customer_759,13,54,0.24074074074074073,High
Customer_76,4,31,0.12903225806451613,Medium
Customer_760,3,29,0.10344827586206896,Medium
Customer_761,2,30,0.06666666666666667,Low
Customer_762,5,45,0.1111111111111111,Medium
Customer_763,3,28,0.10714285714285714,Medium
Customer_764,7,40,0.175,Medium
Customer_765,7,52,0.1346153846153846,Medium
Customer_766,5,37,0.13513513513513514,Medium
Customer_767,1,23,0.043478260869565216,Low
Customer_768,3,35,0.08571428571428572,Low
Customer_769,5,40,0.125,Medium
Customer_77,1,20,0.05,Low
Customer_770,13,57,0.22807017543859648,High
Customer_771,7,48,0.14583333333333334,Medium
Customer_772,8,49,0.16326530612244897,Medium
Customer_773,8,51,0.1568627450980392,Medium
Customer_774,6,35,0.17142857142857143,Medium
Customer_775,2,44,0.045454545454545456,Low
Customer_776,5,35,0.14285714285714285,Medium
Customer_777,14,57,0.24561403508771928,High
Customer_778,4,28,0.14285714285714285,Medium
Customer_779,2,31,0.06451612903225806,Low
Customer_78,5,56,0.08928571428571429,Low
Customer_780,8,41,0.1951219512195122,Medium
Customer_781,6,44,0.13636363636363635,Medium
Customer_782,4,24,0.16666666666666666,Medium
Customer_783,6,39,0.15384615384615385,Medium
Customer_784,6,42,0.14285714285714285,Medium
Customer_785,2,23,0.08695652173913043,Low
Customer_786,6,46,0.13043478260869565,Medium
Customer_787,8,55,0.14545454545454545,Medium
Customer_788,10,63,0.15873015873015872,Medium
Customer_789,6,55,0.10909090909090909,Medium
Customer_79,0,28,0.0,Low
Customer_790,4,42,0.09523809523809523,Low
Customer_791,4,40,0.1,Medium
Customer_792,7,46,0.15217391304347827,Medium
Customer_793,8,60,0.13333333333333333,Medium
Customer_794,4,39,0.10256410256410256,Medium
Customer_795,1,32,0.03125,Low
Customer_796,4,28,0.14285714285714285,Medium
Customer_797,13,69,0.18840579710144928,Medium
Customer_798,8,43,0.18604651162790697,Medium
Customer_799,4,33,0.12121212121212122,Medium
Customer_8,2,44,0.045454545454545456,Low
Customer_80,15,61,0.2459016393442623,High
Customer_800,0,17,0.0,Low
Customer_801,3,35,0.08571428571428572,Low
Customer_802,8,39,0.20512820512820512,High
Customer_803,0,28,0.0,Low
Customer_804,2,23,0.08695652173913043,Low
Customer_805,5,34,0.14705882352941177,Medium
Customer_806,3,31,0.0967741935483871,Low
Customer_807,1,20,0.05,Low
Customer_808,1,12,0.08333333333333333,Low
Customer_809,0,17,0.0,Low
Customer_81,8,45,0.17777777777777778,Medium
Customer_810,3,26,0.11538461538461539,Medium
Customer_811,2,23,0.08695652173913043,Low
Customer_812,2,22,0.09090909090909091,Low
Customer_813,4,37,0.10810810810810811,Medium
Customer_814,0,21,0.0,Low
Customer_815,4,32,0.125,Medium
Customer_816,2,14,0.14285714285714285,Medium
Customer_817,3,34,0.08823529411764706,Low
Customer_818,6,42,0.14285714285714285,Medium
Customer_819,0,16,0.0,Low
Customer_82,5,42,0.11904761904761904,Medium
Customer_820,1,19,0.05263157894736842,Low
Customer_821,4,22,0.18181818181818182,Medium
Customer_822,1,15,0.06666666666666667,Low
Customer_823,1,21,0.047619047619047616,Low
Customer_824,0,15,0.0,Low
Customer_825,2,39,0.05128205128205128,Low
Customer_826,2,12,0.16666666666666666,Medium
Customer_827,2,28,0.07142857142857142,Low
Customer_828,0,25,0.0,Low
Customer_829,7,38,0.18421052631578946,Medium
Customer_83,9,45,0.2,High
Customer_830,0,22,0.0,Low
Customer_831,8,45,0.17777777777777778,Medium
Customer_832,4,28,0.14285714285714285,Medium
Customer_833,2,20,0.1,Medium
Customer_834,2,24,0.08333333333333333,Low
Customer_835,2,23,0.08695652173913043,Low
Customer_836,1,35,0.02857142857142857,Low
Customer_837,3,31,0.0967741935483871,Low
Customer_838,3,29,0.10344827586206896,Medium
Customer_839,0,14,0.0,Low
Customer_84,2,31,0.06451612903225806,Low
Customer_840,6,37,0.16216216216216217,Medium
Customer_841,7,29,0.2413793103448276,High
Customer_842,5,36,0.1388888888888889,Medium
Customer_843,1,18,0.05555555555555555,Low
Customer_844,0,22,0.0,Low
Customer_845,2,21,0.09523809523809523,Low
Customer_846,3,30,0.1,Medium
Customer_847,1,21,0.047619047619047616,Low
Customer_848,1,14,0.07142857142857142,Low
Customer_849,2,30,0.06666666666666667,Low
Customer_85,3,27,0.1111111111111111,Medium
Customer_850,5,33,0.15151515151515152,Medium
Customer_851,1,39,0.02564102564102564,Low
Customer_852,4,24,0.16666666666666666,Medium
Customer_853,0,7,0.0,Low
Customer_854,3,27,0.1111111111111111,Medium
Customer_855,1,15,0.06666666666666667,Low
Customer_856,1,24,0.041666666666666664,Low
Customer_857,3,37,0.08108108108108109,Low
Customer_858,4,36,0.1111111111111111,Medium
Customer_859,0,9,0.0,Low
Customer_86,3,33,0.09090909090909091,Low
Customer_860,0,16,0.0,Low
Customer_861,2,26,0.07692307692307693,Low
Customer_862,6,42,0.14285714285714285,Medium
Customer_863,4,28,0.14285714285714285,Medium
Customer_864,0,20,0.0,Low
Customer_865,3,23,0.13043478260869565,Medium
Customer_866,2,21,0.09523809523809523,Low
Customer_867,3,33,0.09090909090909091,Low
Customer_868,0,16,0.0,Low
Customer_869,1,20,0.05,Low
Customer_87,7,44,0.1590909090909091,Medium
Customer_870,1,16,0.0625,Low
Customer_871,1,14,0.07142857142857142,Low
Customer_872,3,32,0.09375,Low
Customer_873,1,20,0.05,Low
Customer_874,2,32,0.0625,Low
Customer_875,0,17,0.0,Low
Customer_876,4,31,0.12903225806451613,Medium
Customer_877,1,9,0.1111111111111111,Medium
Customer_878,2,27,0.07407407407407407,Low
Customer_879,6,28,0.21428571428571427,High
Customer_88,4,29,0.13793103448275862,Medium
Customer_880,3,24,0.125,Medium
Customer_881,3,29,0.10344827586206896,Medium
Customer_882,3,19,0.15789473684210525,Medium
Customer_883,1,26,0.038461538461538464,Low
Customer_884,4,29,0.13793103448275862,Medium
Customer_885,0,20,0.0,Low
Customer_886,1,19,0.05263157894736842,Low
Customer_887,4,29,0.13793103448275862,Medium
Customer_888,0,13,0.0,Low
Customer_889,5,39,0.1282051282051282,Medium
Customer_89,8,49,0.16326530612244897,Medium
Customer_890,1,29,0.034482758620689655,Low
Customer_891,1,26,0.038461538461538464,Low
Customer_892,8,35,0.22857142857142856,High
Customer_893,0,19,0.0,Low
Customer_894,2,19,0.10526315789473684,Medium
Customer_895,4,32,0.125,Medium
Customer_896,0,18,0.0,Low
Customer_897,2,24,0.08333333333333333,Low
Customer_898,1,20,0.05,Low
Customer_899,1,11,0.09090909090909091,Low
Customer_9,1,23,0.043478260869565216,Low
Customer_90,6,39,0.15384615384615385,Medium
Customer_900,2,17,0.11764705882352941,Medium
Customer_901,1,18,0.05555555555555555,Low
Customer_902,0,24,0.0,Low
Customer_903,2,31,0.06451612903225806,Low
Customer_904,1,23,0.043478260869565216,Low
Customer_905,4,32,0.125,Medium
Customer_906,2,35,0.05714285714285714,Low
Customer_907,2,35,0.05714285714285714,Low
Customer_908,2,35,0.05714285714285714,Low
Customer_909,0,20,0.0,Low
Customer_91,6,43,0.13953488372093023,Medium
Customer_910,1,26,0.038461538461538464,Low
Customer_911,1,27,0.037037037037037035,Low
Customer_912,0,15,0.0,Low
Customer_913,1,17,0.058823529411764705,Low
Customer_914,4,26,0.15384615384615385,Medium
Customer_915,2,21,0.09523809523809523,Low
Customer_916,0,18,0.0,Low
Customer_917,9,44,0.20454545454545456,High
Customer_918,1,22,0.045454545454545456,Low
Customer_919,2,18,0.1111111111111111,Medium
Customer_92,2,29,0.06896551724137931,Low
Customer_920,0,23,0.0,Low
Customer_921,5,29,0.1724137931034483,Medium
Customer_922,4,27,0.14814814814814814,Medium
Customer_923,5,41,0.12195121951219512,Medium
Customer_924,9,51,0.17647058823529413,Medium
Customer_925,0,17,0.0,Low
Customer_926,0,21,0.0,Low
Customer_927,3,37,0.08108108108108109,Low
Customer_928,3,24,0.125,Medium
Customer_929,4,40,0.1,Medium
Customer_93,1,35,0.02857142857142857,Low
Customer_930,2,30,0.06666666666666667,Low
Customer_931,0,17,0.0,Low
Customer_932,1,12,0.08333333333333333,Low
Customer_933,2,28,0.07142857142857142,Low
Customer_934,2,10,0.2,High
Customer_935,3,24,0.125,Medium
Customer_936,2,20,0.1,Medium
Customer_937,1,20,0.05,Low
Customer_938,1,20,0.05,Low
Customer_939,1,20,0.05,Low
Customer_94,4,27,0.14814814814814814,Medium
Customer_940,2,18,0.1111111111111111,Medium
Customer_941,2,23,0.08695652173913043,Low
Customer_942,0,21,0.0,Low
Customer_943,4,34,0.11764705882352941,Medium
Customer_944,4,22,0.18181818181818182,Medium
Customer_945,1,21,0.047619047619047616,Low
Customer_946,6,36,0.16666666666666666,Medium
Customer_947,3,30,0.1,Medium
Customer_948,1,20,0.05,Low
Customer_949,0,18,0.0,Low
Customer_95,3,28,0.10714285714285714,Medium
Customer_950,3,23,0.13043478260869565,Medium
Customer_951,2,22,0.09090909090909091,Low
Customer_952,2,35,0.05714285714285714,Low
Customer_953,2,22,0.09090909090909091,Low
Customer_954,1,23,0.043478260869565216,Low
Customer_955,3,27,0.1111111111111111,Medium
Customer_956,4,34,0.11764705882352941,Medium
Customer_957,0,22,0.0,Low
Customer_958,4,26,0.15384615384615385,Medium
Customer_959,6,37,0.16216216216216217,Medium
Customer_96,6,39,0.15384615384615385,Medium
Customer_960,3,21,0.14285714285714285,Medium
Customer_961,1,23,0.043478260869565216,Low
Customer_962,2,15,0.13333333333333333,Medium
Customer_963,4,28,0.14285714285714285,Medium
Customer_964,2,35,0.05714285714285714,Low
Customer_965,1,15,0.06666666666666667,Low
Customer_966,3,21,0.14285714285714285,Medium
Customer_967,4,27,0.14814814814814814,Medium
Customer_968,5,35,0.14285714285714285,Medium
Customer_969,0,12,0.0,Low
Customer_97,2,27,0.07407407407407407,Low
Customer_970,2,24,0.08333333333333333,Low
Customer_971,1,22,0.045454545454545456,Low
Customer_972,2,18,0.1111111111111111,Medium
Customer_973,5,37,0.13513513513513514,Medium
Customer_974,4,27,0.14814814814814814,Medium
Customer_975,2,29,0.06896551724137931,Low
Customer_976,6,30,0.2,High
Customer_977,5,31,0.16129032258064516,Medium
Customer_978,5,40,0.125,Medium
Customer_979,2,17,0.11764705882352941,Medium
Customer_98,6,39,0.15384615384615385,Medium
Customer_980,1,20,0.05,Low
Customer_981,2,15,0.13333333333333333,Medium
Customer_982,2,22,0.09090909090909091,Low
Customer_983,0,12,0.0,Low
Customer_984,4,42,0.09523809523809523,Low
Customer_985,4,24,0.16666666666666666,Medium
Customer_986,0,15,0.0,Low
Customer_987,4,37,0.10810810810810811,Medium
Customer_988,4,27,0.14814814814814814,Medium
Customer_989,1,18,0.05555555555555555,Low
Customer_99,3,26,0.11538461538461539,Medium
Customer_990,2,16,0.125,Medium
Customer_991,2,30,0.06666666666666667,Low
Customer_992,2,24,0.08333333333333333,Low
Customer_993,2,27,0.07407407407407407,Low
Customer_994,2,23,0.08695652173913043,Low
Customer_995,1,18,0.05555555555555555,Low
Customer_996,1,30,0.03333333333333333,Low
Customer_997,5,34,0.14705882352941177,Medium
Customer_998,1,16,0.0625,Low
Customer_999,3,25,0.12,Medium
